Support Name, Line Number, Support Room, Room Description, Level, Support Type, Support Data Sheet, Data Page, Wrap, Approved, Fire Rating, Building, Designer
/1HFB04SV0013,/1DVF2203GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0010,/1DVF2203GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0008,/1DVF2203GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0014,/1DVF2208GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0016,/1DVF2208GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0018,/1DVF2208GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0017,/1DVF2208GL-,/1HFB0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0015,/1DVF2208GL-,/1HFB0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0019,/1DVF2208GL-,/1HFB0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0021,/1DVF2208GL-,/1HFB0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0020,/1DVF2208GL-,/1HFB0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0022,/1DVF2208GL-,/1HFB0403ZL-,Battery Room, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0024,/1DVF2208GL-,/1HFB0403ZL-,Battery Room, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0023,/1DVF2208GL-,/1HFB0403ZL-,Battery Room, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0025,/1DVF2216GL-,/1HFB0404ZL-,Cable deck, 04,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0043,/1DVF2216GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0001,/1DVF2301GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0099,/1DVF2301GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 7 - Fire Damper Vertical Floor Support 2,45062_MWG_DR_00080_40008_Support_Type_7,5,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0002,/1DVF2302GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0003,/1DVF2302GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0005,/1DVF2302GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0006,/1DVF2302GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0007,/1DVF2302GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0010,/1DVF2302GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0008,/1DVF2302GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0009,/1DVF2302GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0004,/1DVF2302GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0011,/1DVF2313GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0013,/1DVF2313GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0012,/1DVF2313GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0017,/1DVF2313GL-,/1HFB1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0016,/1DVF2313GL-,/1HFB1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0015,/1DVF2313GL-,/1HFB1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0014,/1DVF2313GL-,/1HFB1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0018,/1DVF2314GL-,/1HFB1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0019,/1DVF2319GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0020,/1DVF2319GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0022,/1DVF2319GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0023,/1DVF2319GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0024,/1DVF2319GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0051,/1DVF2319GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 7 - Fire Damper Wall Support 1,45062_MWG_DR_00080_40008_Support_Type_7,1,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0021,/1DVF2319GL-,/1HFB1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0025,/1DVF2321GL-,/1HFB1001ZL-,Firefighting Lobby, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0052,/1DVF2322GL-,/1HFB1001ZL-,Firefighting Lobby, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0054,/1DVF2322GL-,/1HFB1001ZL-,Firefighting Lobby, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0103,/1DVF2322GL-,/1HFB1001ZL-,Firefighting Lobby, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0053,/1DVF2322GL-,/1HFB1001ZL-,Firefighting Lobby, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB10SV0055,/1DVF2322GL-,/1HFB1001ZL-,Firefighting Lobby, 10, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0023,/1DVF2401GL-,/1HFB1403ZL-,HVAC Room, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0024,/1DVF2401GL-,/1HFB1403ZL-,HVAC Room, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0025,/1DVF2401GL-,/1HFB1403ZL-,HVAC Room, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0044,/1DVF2404GL-,/1HFB1403ZL-,HVAC Room, 14, Support Type 6 - Vertical Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0021,/1DVF2405GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0022,/1DVF2405GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0002,/1DVF2406GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0006,/1DVF2406GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0003,/1DVF2406GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0004,/1DVF2406GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0007,/1DVF2406GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0008,/1DVF2406GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0005,/1DVF2406GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0009,/1DVF2412GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0058,/1DVF2412GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0017,/1DVF2412GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0011,/1DVF2413GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB14SV0010,/1DVF2413GL-,/1HFB1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0095,/1DVF2501GL-,/1HFB1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0096,/1DVF2501GL-,/1HFB1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0097,/1DVF2501GL-,/1HFB1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0022,/1DVF2502GL-,/1HFB1903ZL-,HVAC Room, 19, Support Type 7 - Fire Damper Vertical Floor Support 1,45062_MWG_DR_00080_40008_Support_Type_7,4,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0109,/1DVF2506GL-,/1HFB1903ZL-,HVAC Room, 19, Support Type 7 - Fire Damper Vertical Floor Support 1,45062_MWG_DR_00080_40008_Support_Type_7,4,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0024,/1DVF2506GL-,/1HFB1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0094,/1DVF2506GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0025,/1DVF2506GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0026,/1DVF2506GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0027,/1DVF2506GL-,/1HFB1904ZL-,I&C Relay Room, 19,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0028,/1DVF2509GL-,/1HFB1904ZL-,I&C Relay Room, 19,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0001,/1DVF2509GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0081,/1DVF2510GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 7 - Fire Damper Wall Support 1,45062_MWG_DR_00080_40008_Support_Type_7,1,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0002,/1DVF2510GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,3,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0003,/1DVF2510GL-,/1HFB1901ZL-,Firefighting Lobby, 19,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0018,/1DVF2510GL-,/1HFB1901ZL-,Firefighting Lobby, 19, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0004,/1DVF2519GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0010,/1DVF2519GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0007,/1DVF2519GL-,/1HFB1906ZL-,Instrumentation Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0006,/1DVF2519GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0005,/1DVF2519GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0009,/1DVF2519GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0008,/1DVF2519GL-,/1HFB1906ZL-,Instrumentation Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0011,/1DVF2522GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0012,/1DVF2522GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0013,/1DVF2522GL-,/1HFB1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0014,/1DVF2530GL-,/1HFB1906ZL-,Instrumentation Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0015,/1DVF2550GL-,/1HFB1901ZL-,Firefighting Lobby, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0016,/1DVF2550GL-,/1HFB1901ZL-,Firefighting Lobby, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB19SV0074,/1DVF2550GL-,/1HFB1901ZL-,Firefighting Lobby, 19, Support Type 7 - Fire Damper Wall Support 1,45062_MWG_DR_00080_40008_Support_Type_7,1,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB23SV0018,/1DVF2601GL-,/1HFB2303ZL-,Roof Top, 23, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB23SV0017,/1DVF2601GL-,/1HFB2303ZL-,Roof Top, 23, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB23SV0015,/1DVF2601GL-,/1HFB2303ZL-,Roof Top, 23, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB23SV0014,/1DVF2601GL-,/1HFB2303ZL-,Roof Top, 23, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB23SV0002,/1DVF2602GL-,/1HFB2301ZL-,Firefighting Lobby, 23, Support Type 7 - Fire Damper Wall Support 1,45062_MWG_DR_00080_40008_Support_Type_7,1,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB23SV0001,/1DVF2602GL-,/1HFB2301ZL-,Firefighting Lobby, 23, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB23SV0016,/1DVF2603GL-,/1HFB2301ZL-,Firefighting Lobby, 23, Support Type 7 - Fire Damper Wall Support Type 7,45062_MWG_DR_00080_40008_Support_Type_7,3,No,Yes, No, 1HF Building, S. Pinnock
/1HFB27SV0001,/1DVF2701GL-,/1HFB2701ZL-,Firefighting Lobby, 27, Support Type 7 - Fire Damper Vertical Floor Support 2,45062_MWG_DR_00080_40008_Support_Type_7,5,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB27SV0002,/1DVF2701GL-,/1HFB2701ZL-,Firefighting Lobby, 27,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB27SV0003,/1DVF2706GL-,/1HFB2701ZL-,Firefighting Lobby, 27,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB27SV0012,/1DVF2706GL-,/1HFB2701ZL-,Firefighting Lobby, 27,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB27SV0009,/1DVF2706GL-,/1HFB2701ZL-,Firefighting Lobby, 27,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, S. Pinnock
/1HFB27SV0005,/1DVF2706GL-,/1HFB2701ZL-,Firefighting Lobby, 27, Support Type 7 - Fire Damper Wall Support 3,45062_MWG_DR_00080_40008_Support_Type_7,3,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFA0ASV0018,/1DVF3102GL-,/1HFA0A01ZL-,Firefighting Lobby, 0A, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA0ASV0019,/1DVF3104GL-,/1HFA0A03ZL-,Cable Deck  Interface with 1HGT and 1HGJ, 0A, Support Type 7 - Fire Damper Wall Support 3,45062_MWG_DR_00080_40008_Support_Type_7,3,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA0ASV0020,/1DVF3106GL-,/1HGT0A01ZL-,Unit 1: Connection between HGT and HFA, 0A, Support Type 7 - Fire Damper Ceiling Support,45062_MWG_DR_00080_40008_Support_Type_6,2,Yes,Yes, No, 1HGT Gallery, D. Rothwell
/1HFA04SV0013,/1DVF3201GL-,/1HFA0404ZL-,Cable deck, 04,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,4,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0014,/1DVF3201GL-,/1HFA0404ZL-,Cable deck, 04,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,4,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0015,/1DVF3202GL-,/1HFA0404ZL-,Cable deck, 04,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,4,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0016,/1DVF3202GL-,/1HFA0404ZL-,Cable deck, 04,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0017,/1DVF3204GL-,/1HFA0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0018,/1DVF3204GL-,/1HFA0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0019,/1DVF3204GL-,/1HFA0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0020,/1DVF3204GL-,/1HFA0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0041,/1DVF3206GL-,/1HFA0401ZL-,Firefighting Lobby, 04, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, D. Rothwell
