Plate Reference, East(X), North (Y), Height (Z), Support Name, Room, Level, Support Type, Dtata Sheet, Page, Fire Rated, Designer
/1HFB10SV0106/1, 543245.00, 171100.00, 4310.00, /1HFB10SV0106, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0106/2, 544295.00, 171100.00, 4320.00, /1HFB10SV0106, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0073/1, 543245.00, 172700.00, 4310.00, /1HFB10SV0073, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0073/2, 544295.00, 172700.00, 4320.00, /1HFB10SV0073, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0105/1, 543245.00, 174200.00, 4310.00, /1HFB10SV0105, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0105/2, 544295.00, 174200.00, 4320.00, /1HFB10SV0105, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0074/1, 543245.00, 175450.00, 4310.00, /1HFB10SV0074, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0074/2, 544295.00, 175450.00, 4320.00, /1HFB10SV0074, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0075/1, 543067.00, 176620.00, 4310.00, /1HFB10SV0075, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0075/2, 543067.00, 177670.00, 4320.00, /1HFB10SV0075, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0076/1, 544705.00, 176620.00, 4310.00, /1HFB10SV0076, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, S. Pinnock
/1HFB10SV0076/2, 544705.00, 177670.00, 4315.00, /1HFB10SV0076, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, S. Pinnock
/1HFB10SV0077/1, 546147.00, 177653.96, 4310.00, /1HFB10SV0077, /1HFB1005ZL-, 10, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, No, S. Pinnock
/1HFB10SV0077/2, 546147.00, 176621.04, 4310.00, /1HFB10SV0077, /1HFB1005ZL-, 10, Support Type 7 - Fire Damper Wall Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 1, No, S. Pinnock
/Copy-of-1HFB10SV0005/1, 541460.00, 173298.00, 2910.00, /1HFB10SV0078, /1HFB1005ZL-, 10, Support Type 5 - Wall Support Cantilever, 45062_MWG_DR_00080_40005_Support_Type_5, 5, E, S. Pinnock
/1HFB10SV0110/1, 541645.00, 174811.00, 4310.00, /1HFB10SV0110, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB10SV0110/2, 542295.00, 174811.00, 4320.00, /1HFB10SV0110, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB10SV0079/1, 541645.00, 175794.00, 4310.00, /1HFB10SV0079, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0079/2, 542295.00, 175794.00, 4320.00, /1HFB10SV0079, /1HFB1005ZL-, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB10SV0114/1, 547360.00, 176625.00, 1711.00, /1HFB10SV0114, /1HFB1005ZL-, 10, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, EIS, S. Pinnock
/1HFB10SV0114/2, 546537.50, 177735.00, 1711.00, /1HFB10SV0114, /1HFB1005ZL-, 10, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, EIS, S. Pinnock
/1HFB14SV0015/1, 530300.00, 157810.00, 8690.00, /1HFB14SV0015, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0015/2, 530300.00, 157030.00, 8700.00, /1HFB14SV0015, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0016/1, 532130.30, 157645.00, 8690.00, /1HFB14SV0016, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0016/2, 532130.30, 157045.00, 8700.10, /1HFB14SV0016, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0063/1, 534300.00, 157645.00, 8690.00, /1HFB14SV0063, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0063/2, 534300.00, 157195.00, 8700.10, /1HFB14SV0063, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0062/1, 536900.00, 156135.00, 8690.00, /1HFB14SV0062, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0062/2, 536900.00, 155685.00, 8700.10, /1HFB14SV0062, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0061/1, 538950.00, 156135.00, 8690.00, /1HFB14SV0061, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0061/2, 538950.00, 155685.00, 8700.10, /1HFB14SV0061, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0060/1, 541720.00, 156135.00, 8690.00, /1HFB14SV0060, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0060/2, 541720.00, 155685.00, 8700.10, /1HFB14SV0060, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0059/1, 544395.00, 156135.00, 8690.00, /1HFB14SV0059, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0059/2, 544395.00, 155685.00, 8700.10, /1HFB14SV0059, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0054/1, 528660.00, 158165.00, 6328.70, /1HFB14SV0054, /1HFB1404ZL-, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, E, S. Pinnock
/1HFB14SV0054/2, 528660.00, 157115.00, 6328.70, /1HFB14SV0054, /1HFB1404ZL-, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, E, S. Pinnock
/1HFB14SV0055/1, 528660.00, 158157.30, 7190.70, /1HFB14SV0055, /1HFB1404ZL-, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, EIS, S. Pinnock
/1HFB14SV0055/2, 528660.00, 157122.70, 7190.70, /1HFB14SV0055, /1HFB1404ZL-, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, EIS, S. Pinnock
/1HFB14SV0050/1, 528665.00, 158621.00, 6094.00, /1HFB14SV0050, /1HFB1404ZL-, 14, Support Type 5 - Wall Support Cantilever 2, 45062_MWG_DR_00080_40005_Support_Type_5, 2, E, S. Pinnock
/1HFB14SV0053/1, 528875.00, 158250.00, 4810.00, /1HFB14SV0053, /1HFB1404ZL-, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, E, S. Pinnock
/1HFB14SV0053/2, 529825.00, 158250.00, 4810.00, /1HFB14SV0053, /1HFB1404ZL-, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, E, S. Pinnock
/1HFB14SV0052/1, 529805.00, 161387.00, 4805.00, /1HFB14SV0052, /1HFB1404ZL-, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, E, S. Pinnock
/1HFB14SV0052/2, 528890.00, 161387.00, 4805.00, /1HFB14SV0052, /1HFB1404ZL-, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, E, S. Pinnock
/1HFB14SV0051/1, 528850.00, 160090.00, 4805.00, /1HFB14SV0051, /1HFB1404ZL-, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, E, S. Pinnock
/1HFB14SV0051/2, 529850.00, 160090.00, 4805.00, /1HFB14SV0051, /1HFB1404ZL-, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, E, S. Pinnock
/1HFB14SV0032/1, 537345.19, 170725.00, 8690.00, /1HFB14SV0032, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0032/2, 538395.19, 170725.00, 8700.00, /1HFB14SV0032, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0033/1, 537345.00, 172625.00, 8690.00, /1HFB14SV0033, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0033/2, 538395.00, 172625.00, 8700.00, /1HFB14SV0033, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0047/1, 537345.00, 174175.00, 8690.00, /1HFB14SV0047, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0047/2, 538395.00, 174175.00, 8700.00, /1HFB14SV0047, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0034/1, 537345.00, 175525.00, 8690.00, /1HFB14SV0034, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0034/2, 538395.00, 175525.00, 8700.00, /1HFB14SV0034, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0057/1, 538775.00, 176930.00, 8690.00, /1HFB14SV0057, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0057/2, 538775.00, 175880.00, 8700.00, /1HFB14SV0057, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0035/1, 540287.00, 176930.00, 8690.00, /1HFB14SV0035, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0035/2, 540287.00, 175880.00, 8700.00, /1HFB14SV0035, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0001/1, 542137.00, 176930.00, 8690.00, /1HFB14SV0001, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0001/2, 542137.00, 175880.00, 8700.00, /1HFB14SV0001, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0046/1, 543187.52, 176958.67, 8690.00, /1HFB14SV0046, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0046/2, 543187.52, 175858.67, 8700.00, /1HFB14SV0046, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0056/1, 544387.52, 177030.00, 8690.00, /1HFB14SV0056, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, S. Pinnock
/1HFB14SV0056/2, 544387.52, 175780.00, 8700.00, /1HFB14SV0056, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, S. Pinnock
/1HFB14SV0036/1, 545850.00, 176620.00, 8690.00, /1HFB14SV0036, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, S. Pinnock
/1HFB14SV0036/2, 545850.00, 177650.00, 8700.00, /1HFB14SV0036, /1HFB1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, EIS, S. Pinnock
/1HFB14SV0037/1, 546120.70, 177740.00, 8475.00, /1HFB14SV0037, /1HFB1403ZL-, 14, Support Type 7 - Fire Damper Wall Support 3, 45062_MWG_DR_00080_40008_Support_Type_7, 3, EIS, S. Pinnock
/1HFB14SV0038/1, 535475.00, 169661.67, 8690.00, /1HFB14SV0038, /1HFB1404ZL-, 14, Special, nuleref, 1, E, S. Pinnock
/1HFB14SV0038/2, 535475.00, 168941.67, 8700.00, /1HFB14SV0038, /1HFB1404ZL-, 14, Special, nuleref, 1, E, S. Pinnock
/1HFB14SV0039/1, 533565.00, 169661.67, 8690.00, /1HFB14SV0039, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0039/2, 533565.00, 168611.67, 8700.00, /1HFB14SV0039, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0040/1, 536997.18, 169661.67, 8690.00, /1HFB14SV0040, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0040/2, 536997.18, 168611.67, 8700.00, /1HFB14SV0040, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0043/1, 543350.00, 168601.67, 8690.00, /1HFB14SV0043, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0043/2, 543350.00, 169651.67, 8700.00, /1HFB14SV0043, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0042/1, 541825.00, 169501.67, 8690.00, /1HFB14SV0042, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0042/2, 541825.00, 168701.67, 8690.00, /1HFB14SV0042, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0049/1, 539975.00, 168601.67, 8690.00, /1HFB14SV0049, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0049/2, 539975.00, 169551.67, 8700.00, /1HFB14SV0049, /1HFB1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB14SV0041/1, 538775.00, 168801.67, 8690.00, /1HFB14SV0041, /1HFB1404ZL-, 14, special, nulref, 1, E, S. Pinnock
/1HFB14SV0041/2, 538775.00, 169551.67, 8700.00, /1HFB14SV0041, /1HFB1404ZL-, 14, special, nulref, 1, E, S. Pinnock
/1HFB14SV0066/1, 547360.00, 176625.00, 6684.00, /1HFB14SV0066, /1HFB1403ZL-, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, EIS, S. Pinnock
/1HFB14SV0066/2, 546537.50, 177735.00, 6684.00, /1HFB14SV0066, /1HFB1403ZL-, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, EIS, S. Pinnock
/1HFB14SV0065/1, 528660.00, 154305.00, 6656.00, /1HFB14SV0065, /1HFA1404ZL-, 14, Support Type 9 - Vertical Duct Wall Support- Special, 45062_MWG_DR_00080_40009_Support_Type_9, 1, EIS, S. Pinnock
/1HFB14SV0065/2, 529775.00, 153510.00, 6656.00, /1HFB14SV0065, /1HFA1404ZL-, 14, Support Type 9 - Vertical Duct Wall Support- Special, 45062_MWG_DR_00080_40009_Support_Type_9, 1, EIS, S. Pinnock
/1HFB19SV0090/1, 537453.30, 153515.00, 12935.00, /1HFB19SV0090, /1HFB1904ZL-, 19, Support Type 7 - Fire Damper Wall Support 3, 45062_MWG_DR_00080_40008_Support_Type_7, 3, EIS, S. Pinnock
/1HFB19SV0106/1, 538450.00, 154695.00, 13140.00, /1HFB19SV0106, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0106/2, 538450.00, 153645.00, 13150.00, /1HFB19SV0106, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0070/1, 537800.00, 154690.00, 13140.00, /1HFB19SV0070, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0070/2, 537800.00, 153640.00, 13150.00, /1HFB19SV0070, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0071/1, 540750.00, 154590.00, 13140.00, /1HFB19SV0071, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0071/2, 540750.00, 153740.00, 13150.00, /1HFB19SV0071, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0105/1, 539900.00, 154590.00, 13140.00, /1HFB19SV0105, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0105/2, 539900.00, 153740.00, 13150.00, /1HFB19SV0105, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0107/1, 542300.00, 154590.00, 13140.00, /1HFB19SV0107, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0107/2, 542300.00, 153740.00, 13150.00, /1HFB19SV0107, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0072/1, 543750.00, 154590.00, 13140.00, /1HFB19SV0072, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0072/2, 543750.00, 153740.00, 13150.00, /1HFB19SV0072, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0073/1, 545302.00, 154590.00, 13140.00, /1HFB19SV0073, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0073/2, 545302.00, 153740.00, 13150.00, /1HFB19SV0073, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0050/1, 533536.47, 166629.05, 13140.00, /1HFB19SV0050, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0050/2, 533536.47, 165579.05, 13150.00, /1HFB19SV0050, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0098/1, 535236.47, 166629.05, 13140.00, /1HFB19SV0098, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0098/2, 535236.47, 165579.05, 13150.00, /1HFB19SV0098, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0052/1, 536686.47, 166629.05, 13140.00, /1HFB19SV0052, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0052/2, 536686.47, 165579.05, 13150.00, /1HFB19SV0052, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0053/1, 537986.47, 166629.05, 13140.00, /1HFB19SV0053, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0053/2, 537986.47, 165579.05, 13150.00, /1HFB19SV0053, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0099/1, 539086.47, 166629.05, 13140.00, /1HFB19SV0099, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0099/2, 539086.47, 165579.05, 13150.00, /1HFB19SV0099, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0054/1, 540386.47, 166629.05, 13140.00, /1HFB19SV0054, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0054/2, 540386.47, 165579.05, 13150.00, /1HFB19SV0054, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0055/1, 541566.47, 166624.05, 13140.00, /1HFB19SV0055, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0055/2, 541566.47, 165574.05, 13150.00, /1HFB19SV0055, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0051/1, 543286.47, 166629.05, 13140.00, /1HFB19SV0051, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0051/2, 543286.47, 165579.05, 13150.00, /1HFB19SV0051, /1HFB1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0057/1, 543781.47, 167499.05, 13140.00, /1HFB19SV0057, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0057/2, 544831.47, 167499.05, 13150.00, /1HFB19SV0057, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0056/1, 543781.47, 168774.05, 13140.00, /1HFB19SV0056, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0056/2, 544831.47, 168774.05, 13150.00, /1HFB19SV0056, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0058/1, 543781.47, 171249.05, 13140.00, /1HFB19SV0058, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0058/2, 544831.47, 171249.05, 13150.00, /1HFB19SV0058, /1HFB1905ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0059/1, 543781.47, 172574.05, 13140.00, /1HFB19SV0059, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0059/2, 544831.47, 172574.05, 13150.00, /1HFB19SV0059, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
/1HFB19SV0060/1, 543781.47, 173849.05, 13140.00, /1HFB19SV0060, /1HFB1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 2, E, S. Pinnock
