Plate Name, Support Name, Plate Length, Plate Width, Plate Thickness, Line Number, Support Room, Room Description, Level, Support Type, Data Sheet, Sheet, Designer
/1HFB10SV0041/1, /1HFB10SV0041, 300, 150, 10, /1DVF4321GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0041/2, /1HFB10SV0041, 300, 150, 10, /1DVF4321GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0089/1, /1HFB10SV0089, 300, 150, 10, /1DVF4323GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0089/2, /1HFB10SV0089, 300, 150, 10, /1DVF4323GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0088/1, /1HFB10SV0088, 300, 150, 10, /1DVF4323GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0088/2, /1HFB10SV0088, 300, 150, 10, /1DVF4323GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0086/1, /1HFB10SV0086, 300, 150, 10, /1DVF4323GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0086/2, /1HFB10SV0086, 300, 150, 10, /1DVF4323GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0087/1, /1HFB10SV0087, 300, 150, 10, /1DVF4323GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0087/2, /1HFB10SV0087, 300, 150, 10, /1DVF4323GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0091/1, /1HFB10SV0091, 300, 150, 10, /1DVF4325GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0091/2, /1HFB10SV0091, 300, 150, 10, /1DVF4325GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0090/1, /1HFB10SV0090, 300, 150, 10, /1DVF4325GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0090/2, /1HFB10SV0090, 300, 150, 10, /1DVF4325GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0094/1, /1HFB10SV0094, 300, 150, 10, /1DVF4327GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0094/2, /1HFB10SV0094, 300, 150, 10, /1DVF4327GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0104/1, /1HFB10SV0104, 300, 150, 10, /1DVF4327GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0104/2, /1HFB10SV0104, 300, 150, 10, /1DVF4327GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0093/1, /1HFB10SV0093, 300, 150, 10, /1DVF4327GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0093/2, /1HFB10SV0093, 300, 150, 10, /1DVF4327GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0095/1, /1HFB10SV0095, 300, 150, 10, /1DVF4327GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0095/2, /1HFB10SV0095, 300, 150, 10, /1DVF4327GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0092/1, /1HFB10SV0092, 300, 150, 10, /1DVF4327GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0092/2, /1HFB10SV0092, 300, 150, 10, /1DVF4327GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0061/1, /1HFB10SV0061, 300, 150, 10, /1DVF4331GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0061/2, /1HFB10SV0061, 300, 150, 10, /1DVF4331GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0062/1, /1HFB10SV0062, 300, 150, 10, /1DVF4331GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0062/2, /1HFB10SV0062, 300, 150, 10, /1DVF4331GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0063/1, /1HFB10SV0063, 300, 150, 10, /1DVF4335GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0063/2, /1HFB10SV0063, 300, 150, 10, /1DVF4335GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0064/1, /1HFB10SV0064, 300, 150, 10, /1DVF4335GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0064/2, /1HFB10SV0064, 300, 150, 10, /1DVF4335GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0065/1, /1HFB10SV0065, 300, 150, 10, /1DVF4337GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0065/2, /1HFB10SV0065, 300, 150, 10, /1DVF4337GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0066/1, /1HFB10SV0066, 300, 150, 10, /1DVF4337GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0066/2, /1HFB10SV0066, 300, 150, 10, /1DVF4337GL-, /1HFB1004ZL-, HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0012/1, /1HFB14SV0012, 250, 250, 10, /1DVF4401GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 7 - Fire Damper Vertical Floor Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 5, S. Pinnock
/1HFB14SV0012/2, /1HFB14SV0012, 250, 250, 10, /1DVF4401GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 7 - Fire Damper Vertical Floor Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 5, S. Pinnock
/1HFB14SV0013/1, /1HFB14SV0013, 250, 250, 10, /1DVF4401GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB14SV0013/2, /1HFB14SV0013, 250, 250, 10, /1DVF4401GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB14SV0031/1, /1HFB14SV0031, 250, 150, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0031/2, /1HFB14SV0031, 250, 150, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0030/1, /1HFB14SV0030, 250, 150, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0030/2, /1HFB14SV0030, 250, 150, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0029/1, /1HFB14SV0029, 250, 150, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14,  Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 5, S. Pinnock
/1HFB14SV0029/2, /1HFB14SV0029, 150, 300, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14,  Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 5, S. Pinnock
/1HFB14SV0028/1, /1HFB14SV0028, 250, 150, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0028/2, /1HFB14SV0028, 250, 150, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0027/1, /1HFB14SV0027, 250, 150, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0027/2, /1HFB14SV0027, 250, 150, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0026/1, /1HFB14SV0026, 250, 150, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0026/2, /1HFB14SV0026, 250, 150, 10, /1DVF4402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0018/1, /1HFB14SV0018, 250, 250, 10, /1DVF4408GL-, /1HFB1401ZL-, Firefighting Lobby, 14, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, S. Pinnock
/1HFB14SV0018/2, /1HFB14SV0018, 250, 250, 10, /1DVF4408GL-, /1HFB1401ZL-, Firefighting Lobby, 14, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, S. Pinnock
/1HFB14SV0045/1, /1HFB14SV0045, 250, 150, 10, /1DVF4412GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0045/2, /1HFB14SV0045, 250, 150, 10, /1DVF4412GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB14SV0014/1, /1HFB14SV0014, 250, 250, 15, /1DVF4412GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 6 - Vertical Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 2, S. Pinnock
/1HFB14SV0014/2, /1HFB14SV0014, 250, 250, 15, /1DVF4412GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 6 - Vertical Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 2, S. Pinnock
/1HFB14SV0014/3, /1HFB14SV0014, 250, 250, 15, /1DVF4412GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 6 - Vertical Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 2, S. Pinnock
/1HFB14SV0014/4, /1HFB14SV0014, 250, 250, 15, /1DVF4412GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 6 - Vertical Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 2, S. Pinnock
/1HFB19SV0035/1, /1HFB19SV0035, 250, 250, 10, /1DVF4502GL-, /1HFB1901ZL-, Firefighting Lobby, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB19SV0035/2, /1HFB19SV0035, 250, 250, 10, /1DVF4502GL-, /1HFB1901ZL-, Firefighting Lobby, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB19SV0034/1, /1HFB19SV0034, 250, 150, 10, /1DVF4502GL-, /1HFB1901ZL-, Firefighting Lobby, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0034/2, /1HFB19SV0034, 250, 150, 10, /1DVF4502GL-, /1HFB1901ZL-, Firefighting Lobby, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0033/1, /1HFB19SV0033, 250, 150, 10, /1DVF4502GL-, /1HFB1901ZL-, Firefighting Lobby, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0033/2, /1HFB19SV0033, 250, 150, 10, /1DVF4502GL-, /1HFB1901ZL-, Firefighting Lobby, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0030/1, /1HFB19SV0030, 250, 150, 10, /1DVF4502GL-, /1HFB1901ZL-, Firefighting Lobby, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0030/2, /1HFB19SV0030, 250, 150, 10, /1DVF4502GL-, /1HFB1901ZL-, Firefighting Lobby, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0075/1, /1HFB19SV0075, 250, 250, 10, /1DVF4502GL-, /1HFB1901ZL-, Firefighting Lobby, 19, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, S. Pinnock
/1HFB19SV0075/2, /1HFB19SV0075, 250, 250, 10, /1DVF4502GL-, /1HFB1901ZL-, Firefighting Lobby, 19, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, S. Pinnock
/1HFB19SV0029/1, /1HFB19SV0029, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0029/2, /1HFB19SV0029, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0032/1, /1HFB19SV0032, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0032/2, /1HFB19SV0032, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0077/1, /1HFB19SV0077, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0077/2, /1HFB19SV0077, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0078/1, /1HFB19SV0078, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0078/2, /1HFB19SV0078, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0079/1, /1HFB19SV0079, 250, 300, 15, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19,  Support Type 5 - Wall Support Cantilever, 45062_MWG_DR_00080_40005_Support_Type_5, 2, S. Pinnock
/1HFB19SV0080/1, /1HFB19SV0080, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0080/2, /1HFB19SV0080, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0031/1, /1HFB19SV0031, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0031/2, /1HFB19SV0031, 250, 150, 10, /1DVF4502GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0037/1, /1HFB19SV0037, 250, 150, 10, /1DVF4505GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0037/2, /1HFB19SV0037, 250, 150, 10, /1DVF4505GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0040/1, /1HFB19SV0040, 250, 150, 10, /1DVF4505GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0040/2, /1HFB19SV0040, 250, 150, 10, /1DVF4505GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0039/1, /1HFB19SV0039, 250, 150, 10, /1DVF4505GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0039/2, /1HFB19SV0039, 250, 150, 10, /1DVF4505GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0038/1, /1HFB19SV0038, 250, 150, 10, /1DVF4505GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0038/2, /1HFB19SV0038, 250, 150, 10, /1DVF4505GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0042/1, /1HFB19SV0042, 250, 150, 10, /1DVF4505GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0042/2, /1HFB19SV0042, 250, 150, 10, /1DVF4505GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0041/1, /1HFB19SV0041, 250, 150, 10, /1DVF4505GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0041/2, /1HFB19SV0041, 250, 150, 10, /1DVF4505GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0036/1, /1HFB19SV0036, 250, 150, 10, /1DVF4505GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0036/2, /1HFB19SV0036, 250, 150, 10, /1DVF4505GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0043/1, /1HFB19SV0043, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0043/2, /1HFB19SV0043, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0048/1, /1HFB19SV0048, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0048/2, /1HFB19SV0048, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0047/1, /1HFB19SV0047, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0047/2, /1HFB19SV0047, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0044/1, /1HFB19SV0044, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0044/2, /1HFB19SV0044, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0046/1, /1HFB19SV0046, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0046/2, /1HFB19SV0046, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0045/1, /1HFB19SV0045, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0045/2, /1HFB19SV0045, 250, 150, 10, /1DVF4510GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0049/1, /1HFB19SV0049, 250, 150, 10, /1DVF4513GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0049/2, /1HFB19SV0049, 250, 150, 10, /1DVF4513GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB19SV0017/1, /1HFB19SV0017, 250, 250, 10, /1DVF4514GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, S. Pinnock
/1HFB19SV0017/2, /1HFB19SV0017, 250, 250, 10, /1DVF4514GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, S. Pinnock
/1HFB19SV0017/3, /1HFB19SV0017, 250, 250, 10, /1DVF4514GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, S. Pinnock
