Support Name, Line Number,Support Type, Support Data Sheet, Data Page,Room, Level, Wrap, Fire Rating, AFC, Approved, A, B, C, D, E, F
/1HFA04SV0036, /1DVF8201GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0403ZL-, 04, No, E, Yes, Yes, 700, 250, 160, 750, 395, 750
/1HFA04SV0053, /1DVF8201GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0403ZL-, 04, No, E, No, Yes, 700, 250, 160, 750, 395, 750
/1HFA04SV0052, /1DVF8201GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0403ZL-, 04, No, E, No, Yes, 700, 250, 160, 750, 395, 750
/1HFA04SV0054, /1DVF8201GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0403ZL-, 04, No, E, Yes, Yes, 700, 250, 310, 750, 545, 1195
/1HFB04SV0053, /1DVF8211GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0403ZL-, 04, No, E, Yes, Yes, 450, 400, 323, 500, 708, 500
/1HFB04SV0075, /1DVF8211GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0403ZL-, 04, No, E, Yes, Yes, 450, 400, 323, 500, 708, 500
/1HFB04SV0038, /1DVF8211GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0403ZL-, 04, No, E, Yes, Yes, 450, 400, 323, 500, 708, 500
/1HFB04SV0054, /1DVF8211GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0403ZL-, 04, No, E, Yes, Yes, 450, 400, 323, 500, 708, 500
/1HFB04SV0055, /1DVF8211GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0403ZL-, 04, No, E, Yes, Yes, 450, 400, 323, 500, 708, 500
/1HFB10SV0045, /1DVF8329GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1004ZL-, 10, Yes, EIS, No, Yes, 450, 400, 260, 500, 645, 680
/1HFB10SV0047, /1DVF8329GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1001ZL-, 10, No, EIS, No, Yes, 450, 400, 390, 500, 775, 700
/1HFB10SV0048, /1DVF8329GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1001ZL-, 10, Yes, E, No, Yes, 900, 650, 143, 950, 778, 960
